County,Year-Month,Precipitation,Avg Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),windeventcount,Avg Soil Temp (F),AQI_PM25,AQI_PM10,FIRE_Acres_Burned,fungicide_lbs_prd_used,rodent_lbs_prd_used,rate_per_100k,log1p_rate_per_100k,log1p_diff_rate_per_100k
Kern,2024-05-01,0.1425,38.37903225806451,4.131451612903225,3072.7,0.25,76.43824278438031,48.0,37.0,2513.0,135030.55685965015,65234.740862057326,28.51796904167651,3.384999197964282,-0.057324912677874984
Kern,2024-06-01,0.175,34.33333333333333,3.960833333333333,2853.225,0.0,82.30421568627452,57.5,48.5,23479.0,115627.23542196734,62720.78720910179,35.3753432768888,3.593891162612455,0.20889196464817283
Kern,2024-07-01,0.2575,33.693548387096776,3.5960729312762973,2455.675,0.0,86.9207997311828,68.0,52.0,45535.0,77372.31729713733,48559.01276786781,34.28687117606145,3.563510973401317,-0.030380189211137942
Kern,2024-08-01,0.01,35.314516129032256,3.5943548387096773,2671.825,0.0,85.01479663394109,57.0,58.0,104321.0,30211.084956122286,17661.50887390646,36.79035700796435,3.6320539644711625,0.06854299106984563
Kern,2024-09-01,0.0025,38.55833333333334,3.3125,2384.425,0.0,82.44592105263158,58.0,63.0,357786.0,17656.701647560476,17732.53091146339,38.42306515920537,3.6743510551503378,0.04229709067917531
Kern,2024-10-01,0.015,41.75806451612903,2.975806451612903,2214.775,0.0,75.43285229202037,62.0,70.0,6374.0,17904.864211167398,9723.08348961683,42.34156472218383,3.7691120988756013,0.0947610437252635
Kern,2024-11-01,0.8525,56.75833333333333,3.013333333333333,2169.775,0.0,61.98833333333334,66.0,42.0,20671.0,11709.535632277046,5588.137374736354,36.02842653738521,3.6116859024587327,-0.1574261964168686
Kern,2024-12-01,0.4049999999999999,71.20967741935485,2.786290322580645,2072.45,0.0,55.082258064516125,91.0,44.0,8372.0,6298.602885597356,2483.704885940948,36.68150979788161,3.6291695178513264,0.017483615392593688
Los Angeles,2001-01-01,3.9025,63.72822580645161,2.891935483870967,2151.675,0.0,52.22338709677419,96.0,23.0,,678.7113,223.625,0.1142734380535119,0.10820256744808003,-3.5209669504032464
Los Angeles,2001-02-01,7.41,71.66071428571428,3.289285714285714,2213.05,0.0,53.43660714285714,66.0,17.5,,341.0448,230.625,0.0519424718425054,0.050638428259906956,-0.057564139188173075
Los Angeles,2001-03-01,1.1225,77.29005376344085,3.314516129032258,2465.575,0.0,59.69032258064516,85.0,22.0,,550.2039,456.4113,0.0207769887370021,0.020564090972841623,-0.030074337287065333
Los Angeles,2001-04-01,1.3050000000000002,70.875,3.720833333333333,2677.725,0.0,61.8975,61.0,20.0,,462.0653,561.5,0.0519424718425054,0.050638428259906956,0.030074337287065333
Los Angeles,2001-05-01,0.045,77.46774193548387,3.586290322580645,2668.2,0.0,68.90322580645162,85.0,31.0,,769.1122,917.75,0.0623309662110065,0.06046551853524396,0.009827090275337007
Los Angeles,2001-06-01,0.025,72.75507246376812,3.44,2478.725,0.0,72.84,74.0,29.5,,717.5481,627.6978,0.0519424718425054,0.050638428259906956,-0.009827090275337007
Los Angeles,2001-07-01,0.015,76.0241935483871,3.485483870967742,2593.65,0.0,74.50322580645161,72.0,24.0,,993.7726,398.0,0.1038849436850108,0.09883572474724352,0.04819729648733656
Los Angeles,2001-08-01,0.0825,75.20161290322581,3.239516129032258,2415.225,0.0,74.37016129032259,74.0,29.0,,610.1104,395.1816,0.0623309662110065,0.06046551853524396,-0.038370206211999554
Los Angeles,2001-09-01,0.3,74.75862068965517,3.0658333333333334,2132.35,0.0,72.03833333333333,73.0,32.0,,680.3117,417.5333,0.0831079549480087,0.07983464444343016,0.0193691259081862
Los Angeles,2001-10-01,0.11,80.16129032258064,2.7338709677419355,2035.0,0.0,68.2375960061444,94.0,40.0,,3063.8864,336.4842,0.0831079549480087,0.07983464444343016,0.0
Los Angeles,2001-11-01,1.135,74.61666666666667,2.703333333333333,1945.975,0.0,61.76166666666666,99.0,19.0,,755.691,259.5,0.0623309662110065,0.06046551853524396,-0.0193691259081862
Los Angeles,2001-12-01,1.0375,63.89516129032258,2.7419354838709675,2040.575,0.0,53.26021505376344,87.0,15.0,,328.6503,31.5242,0.0727194605795076,0.07019697613610242,0.009731457600858452
Los Angeles,2002-01-01,0.98,58.95161290322581,2.9411290322580643,2188.075,0.0,53.71397849462366,82.0,20.0,,238.332,40.75,0.0927269799348088,0.08867638836214067,0.018479412226038258
Los Angeles,2002-02-01,0.3,55.25165343915344,3.1982142857142857,2151.3,0.0,54.74761904761905,83.5,20.0,,304.3226,327.3986,0.0824239821642745,0.07920295410004947,-0.009473434262091199
Los Angeles,2002-03-01,0.4275,62.95423618835744,3.766370967741936,2780.45,0.25,58.50211021505376,60.0,18.0,,323.4122,112.5,0.1030299777053431,0.09806091823870758,0.018857964138658104
Los Angeles,2002-04-01,0.0825,75.54166666666666,3.733333333333333,2685.775,0.0,63.22,63.5,20.0,,422.389,180.045,0.0515149888526715,0.05023197079289651,-0.047828947445811065
Los Angeles,2002-05-01,0.2025,73.90322580645162,3.832258064516129,2851.65,0.0,66.8016129032258,70.0,29.0,,1223.2394,1281.817,0.0824239821642745,0.07920295410004947,0.02897098330715296
Los Angeles,2002-06-01,0.02,76.625,3.8116666666666665,2743.775,0.0,72.26583333333332,70.0,31.0,,481.6346,1414.706,0.0927269799348088,0.08867638836214067,0.009473434262091199
Los Angeles,2002-07-01,0.0,75.5,3.733870967741935,2780.175,0.0,74.08870967741936,70.0,31.0,,476.0397,492.9375,0.0927269799348088,0.08867638836214067,0.0
Los Angeles,2002-08-01,0.0,75.41935483870968,3.2548387096774194,2421.075,0.0,72.70322580645161,82.0,37.0,,734.644,1550.5,0.0927269799348088,0.08867638836214067,0.0
Los Angeles,2002-09-01,0.0,69.90833333333333,2.966666666666667,2132.625,0.0,71.39201754385965,75.5,37.0,,1029.5959,220.0,0.0412119910821372,0.040385410670245495,-0.04829097769189518
Los Angeles,2002-10-01,0.0275,77.62096774193549,2.854032258064516,2121.775,0.0,64.84408602150539,94.0,35.0,,609.4951,736.0,0.0721209843937401,0.06963891485681034,0.029253504186564847
Los Angeles,2002-11-01,1.895,59.65833333333333,2.8675,2064.15,0.0,60.22444444444445,74.5,25.0,,447.1312,749.0,0.0618179866232058,0.05998252077080861,-0.009656394086001732
Los Angeles,2002-12-01,3.5625,72.49193548387098,2.899193548387097,2157.025,0.0,57.5708064516129,86.0,18.0,,496.9074,34.0,0.1030299777053431,0.09806091823870758,0.03807839746789897
Los Angeles,2003-01-01,0.0424999999999999,60.46774193548387,2.8483870967741938,2117.2,0.0,56.677374551971326,90.0,22.0,,273.2453,160.6947,0.102384064125187,0.0974751655533859,-0.0005857526853216832
Los Angeles,2003-02-01,5.98,69.15178571428571,3.441071428571429,2311.775,0.0,56.87232142857143,65.0,19.0,,365.7974,128.3125,0.0614304384751122,0.059617468666856646,-0.03785769688652925
Los Angeles,2003-03-01,4.8625,68.10483870967742,3.550806451612903,2645.7,0.25,59.72096774193548,66.0,17.0,,493.3009,279.875,0.0614304384751122,0.059617468666856646,0.0
Los Angeles,2003-04-01,1.4575,70.39166666666667,3.980833333333333,2866.1,0.0,62.09916666666667,52.0,13.0,,909.2081,444.0,0.0716688448876309,0.06921710157396187,0.009599632907105221
Los Angeles,2003-05-01,1.6725,77.10819892473118,3.82869623655914,2704.25,0.0,67.09381720430108,80.0,25.0,,703.215,522.0,0.0511920320625935,0.04992478887035082,-0.01929231270361105
Los Angeles,2003-06-01,0.0,82.07777777777778,3.975555555555556,2148.15,0.0,71.72777777777777,71.5,29.0,,276.6138,170.0,0.0819072513001496,0.07872545706451872,0.028800668194167905
Los Angeles,2003-07-01,0.175,75.83321645628799,3.7013282732447816,2518.2250000000004,0.0,77.4258019336767,74.0,36.0,,1474.7581,1525.9842,0.1228608769502244,0.11587978290846199,0.037154325843943264
Los Angeles,2003-08-01,0.0,66.05645161290323,3.410483870967742,2541.975,0.0,76.54731182795699,65.0,25.0,,4497.7891,480.8968,0.0819072513001496,0.07872545706451872,-0.037154325843943264
Los Angeles,2003-09-01,0.0025,76.00833333333333,3.175,2024.675,0.0,74.30333333333334,89.5,35.0,,1099.5716,805.9842,0.0921456577126683,0.08814425461132946,0.009418797546810742
Los Angeles,2003-10-01,0.3424999999999999,68.21693548387097,2.868049155145929,2035.6,0.0,69.3596370967742,90.0,42.0,,2070.7484,260.5,0.1330992833627431,0.12495660694698064,0.03681235233565118
Los Angeles,2003-11-01,0.5375000000000001,62.11666666666667,3.310219298245614,2049.2,0.25,60.25635964912281,70.0,19.0,,340.6239,25.0,0.1433376897752618,0.13395178280154246,0.008995175854561818
Los Angeles,2003-12-01,1.5325,61.98575268817204,3.081344086021505,2279.425,0.0,55.27040322580645,80.0,19.0,,460.5357,397.0605,0.0511920320625935,0.04992478887035082,-0.08402699393119165
Los Angeles,2004-01-01,0.2525,64.73387096774194,3.112096774193549,2318.325,0.0,53.76370967741936,98.0,22.0,,292.6698,211.6634,0.1327443161691869,0.12464328682503273,0.07471849795468191
Los Angeles,2004-02-01,4.1825,64.93103448275862,3.5258620689655173,2451.025,0.0,54.30948275862069,66.0,12.0,,259.6103,334.2105,0.0816888099502688,0.07852353272703701,-0.04611975409799572
Los Angeles,2004-03-01,0.7625,72.25,3.445161290322581,2559.325,0.0,63.193548387096776,77.0,26.0,,545.1056,333.0,0.0816888099502688,0.07852353272703701,0.0
Los Angeles,2004-04-01,0.4025,71.31666666666666,3.6358333333333337,2619.25,0.0,65.9,68.0,27.5,,1141.6356,904.9049,0.1837998223881049,0.168729453239086,0.090205920512049
Los Angeles,2004-05-01,0.035,64.07565284178187,6.671586021505377,4865.875,2.25,70.09596774193548,63.0,29.0,,607.428,480.25,0.1327443161691869,0.12464328682503273,-0.044086166414053274
Los Angeles,2004-06-01,0.005,76.15833333333333,4.194166666666667,3018.375,0.0,72.95416666666667,74.0,29.0,,1056.5718,1506.3572,0.1225332149254033,0.11558793033048251,-0.00905535649455022
Los Angeles,2004-07-01,0.0,69.66129032258064,3.7572580645161295,2793.025,0.0,75.47088431590656,69.0,26.0,,765.0366,966.3572,0.1123221136816197,0.10644982445896542,-0.009138105871517088
Los Angeles,2004-08-01,0.0,72.93643263757116,3.728225806451613,2772.975,0.0,75.3959677419355,71.0,29.0,,2401.4636,1203.657,0.1633776199005377,0.15132751550404283,0.04487769104507741
Los Angeles,2004-09-01,0.0,65.33444444444444,3.5175,2533.575,0.0,72.48249999999999,73.0,32.5,,850.6505,316.0,0.2144331261194558,0.19427740505354724,0.042949889549504405
Los Angeles,2004-10-01,4.5875,76.50806451612902,3.296774193548387,2455.225,0.0,66.90322580645162,70.0,25.0,,729.5534,335.1563,0.1225332149254033,0.11558793033048251,-0.07868947472306473
Los Angeles,2004-11-01,1.4375,66.5125,2.9719791666666664,1936.825,0.0,59.99395833333333,68.5,17.5,,837.6769,62.1788,0.1225332149254033,0.11558793033048251,0.0
Los Angeles,2004-12-01,3.95,61.49462365591398,3.272043010752688,1825.25,0.0,55.7494623655914,77.0,19.0,,389.2846,175.8734,0.0612666074627016,0.05946310748465269,-0.05612482284582982
Los Angeles,2005-01-01,7.44,70.01075268817205,3.4247311827956985,1910.525,0.0,56.7505376344086,62.0,13.0,,536.3797,242.962,0.1737109345821991,0.16017046841538218,0.10070736093072949
Los Angeles,2005-02-01,7.88,71.98809523809524,3.7404761904761914,1885.95,0.0,58.33571428571429,60.0,13.5,,315.3276,353.9121,0.1124011929649523,0.1065209158015424,-0.05364955261383979
Los Angeles,2005-03-01,1.635,72.79569892473118,3.591397849462365,2004.75,0.0,62.17849462365592,56.0,16.0,,542.9435,300.6096,0.1226194832344935,0.1156647788309906,0.00914386302944821
Los Angeles,2005-04-01,0.992,65.34904347826087,4.590394202898551,3010.74,1.4,61.65253333333334,60.0,19.0,,882.7816,1033.9044,0.1226194832344935,0.1156647788309906,0.0
Los Angeles,2005-05-01,0.444,69.17695852534561,4.387741935483871,3262.78,0.2,67.87963133640554,61.0,20.0,,1442.1823,840.4201,0.163492644312658,0.15142638170555225,0.03576160287456165
Los Angeles,2005-06-01,0.0,66.96000000000001,4.88,3513.66,1.4,70.15533333333333,61.0,23.0,,1115.6186,1005.3017,0.081746322156329,0.07857670021537094,-0.07284968149018131
Los Angeles,2005-07-01,0.0,67.41588089330025,4.540645161290323,3376.94,1.2,75.44451612903225,73.0,29.0,,763.2963,577.9943,0.1124011929649523,0.1065209158015424,0.027944215586171453
Los Angeles,2005-08-01,0.0,66.79354838709676,4.02,2993.1400000000003,0.4,75.46967741935484,72.0,27.0,,400.3844,996.0559,0.2145840956603636,0.19440171009325508,0.08788079429171268
Los Angeles,2005-09-01,0.306,65.88,3.695333333333333,2657.06,0.2,70.49333333333334,71.0,22.5,,426.3772,730.8978,0.2963304178166926,0.25953751745439285,0.06513580736113778
Los Angeles,2005-10-01,1.1,67.7290322580645,3.6387096774193552,2710.52,0.6,65.46064516129033,70.0,23.0,,359.3103,555.0761,0.3065487080862338,0.2673890866354798,0.007851569181086926
Los Angeles,2005-11-01,0.036,58.873333333333335,3.3113333333333337,2384.02,0.4,60.514,72.5,28.0,,548.9365,483.3548,0.3065487080862338,0.2673890866354798,0.0
Los Angeles,2005-12-01,0.6020000000000001,67.87741935483871,3.2941935483870965,2450.02,1.0,55.49032258064515,86.0,25.0,,217.1725,64.1554,0.2963304178166926,0.25953751745439285,-0.007851569181086926
Los Angeles,2006-01-01,0.778,60.70322580645161,3.961290322580645,2947.32,1.2,53.85032258064516,65.0,15.0,,172.3902,99.7676,0.1848437377252205,0.16961089899334253,-0.08992661846105032
Los Angeles,2006-02-01,1.722,58.21428571428571,3.635,2442.1,0.6,55.14214285714286,74.5,20.5,,166.3257,91.0897,0.1643055446446404,0.15212481026253216,-0.017486088730810367
Los Angeles,2006-03-01,2.744,72.12903225806451,4.2,3125.04,1.8,55.79354838709678,54.0,11.0,,404.7214,507.7565,0.2156510273460906,0.19527975826577482,0.043154948003242655
Los Angeles,2006-04-01,2.44,72.13333333333334,4.116,2961.16,1.6,60.61066666666667,51.0,16.0,,783.8596,557.6227,0.1026909654029002,0.09775352458932358,-0.09752623367645123
Los Angeles,2006-05-01,0.536,69.88387096774193,4.352903225806452,3238.84,1.2,67.52903225806452,71.0,31.0,,1135.3858,1934.6078,0.1026909654029002,0.09775352458932358,0.0
Los Angeles,2006-06-01,0.0,65.26380952380953,4.586666666666667,3301.04,1.2,72.41533333333334,70.0,28.0,,860.171,7420.9009,0.1951128342655105,0.17824060290550614,0.08048707831618256
Los Angeles,2006-07-01,0.0,61.376295089782296,4.552903225806452,3390.28,1.4,76.67615292712067,67.0,31.0,,1388.6407,1016.7589,0.1951128342655105,0.17824060290550614,0.0
Los Angeles,2006-08-01,0.0,64.29677419354839,4.183870967741935,3112.5199999999995,1.0,74.78129032258065,67.0,25.0,0.0,753.453,292.7895,0.1643055446446404,0.15212481026253216,-0.02611579264297398
Los Angeles,2006-09-01,0.118,61.95333333333333,3.7586666666666666,2703.92,0.4,71.90163636363636,69.5,30.5,0.0,898.1382,756.6281,0.2156510273460906,0.19527975826577482,0.043154948003242655
Los Angeles,2006-10-01,0.11,63.85806451612903,3.7116129032258063,2761.52,0.6,64.82129032258065,60.0,23.0,2.9,308.3643,430.3274,0.1129600619431903,0.10702318839998418,-0.08825656986579064
Los Angeles,2006-11-01,0.12,62.373333333333335,3.317333333333333,2390.1,1.0,60.321333333333335,75.5,25.5,7.77,419.8705,415.8134,0.2156510273460906,0.19527975826577482,0.08825656986579064
Los Angeles,2006-12-01,0.485,54.907610087045576,4.015223374295955,2667.1666666666665,0.6666666666666666,52.23735919098822,69.0,19.0,4.24,351.0429,189.4328,0.1540364481043504,0.14326575173302342,-0.0520140065327514
Los Angeles,2007-01-01,0.2283333333333333,52.879838709677415,4.5784946236559145,3002.2000000000003,1.3333333333333333,50.0513082437276,70.0,28.0,112.8,268.1299,106.307,0.1958690394860644,0.17887315077554217,0.03560739904251875
Los Angeles,2007-02-01,0.7633333333333333,63.94047619047618,4.785119047619047,2695.566666666667,1.6666666666666667,54.19345238095238,60.5,14.0,5.2,601.5265,343.2196,0.1855601426710083,0.17021535713950517,-0.008657793636036998
Los Angeles,2007-03-01,0.0483333333333333,54.44623655913978,4.519354838709678,3362.5333333333333,1.0,58.81989247311828,67.0,43.0,4.4,355.0764,642.1499,0.1855601426710083,0.17021535713950517,0.0
Los Angeles,2007-04-01,0.4566666666666667,62.29444444444445,5.110555555555556,3679.116666666667,2.0,62.05833333333334,63.0,50.0,14.8,1076.1186,692.7403,0.1546334522258403,0.14378293622502178,-0.02643242091448339
Los Angeles,2007-05-01,0.0716666666666666,61.67180299539171,5.188709677419355,3860.066666666667,1.8333333333333333,67.44408602150537,69.0,44.0,9.75,2018.1623,947.7483,0.1649423490408963,0.15267159999139546,0.008888663766373678
Los Angeles,2007-06-01,0.0,58.95804597701149,5.218333333333334,3757.35,1.8333333333333333,71.44944444444444,66.0,30.0,25.25,382.534,892.6198,0.1340156585957282,0.12576501349570143,-0.026906586495694024
Los Angeles,2007-07-01,0.0,58.573414905450505,5.170967741935484,3848.183333333333,2.0,75.56612903225806,65.0,25.0,487.8,796.396,595.7512,0.1237067617806722,0.11663282933879272,-0.00913218415690871
Los Angeles,2007-08-01,0.5583333333333333,56.23118279569892,4.693010752688172,3493.4,1.3333333333333333,75.11602564102564,66.0,25.5,15.1,607.9586,232.7344,0.1133978649656162,0.10741647918470267,-0.009216350154090058
Los Angeles,2007-09-01,0.5399999999999999,58.65,4.516666666666667,3252.216666666667,0.6666666666666666,72.55935413245759,59.0,20.5,77.45,596.5765,175.7336,0.0824711745204481,0.0792465519214362,-0.02816992726326646
Los Angeles,2007-10-01,0.2866666666666667,54.17741935483871,4.514516129032258,3358.7000000000003,1.8333333333333333,63.72096774193548,64.0,25.0,341.6,437.2338,155.5325,0.1133978649656162,0.10741647918470267,0.02816992726326646
Los Angeles,2007-11-01,0.6416666666666667,59.855555555555554,3.651111111111111,2633.333333333333,0.3333333333333333,59.67055555555555,98.5,28.0,0.2,476.99,151.2885,0.1443245554107843,0.13481455500387762,0.027398075819174958
Los Angeles,2007-12-01,1.26,58.112903225806456,4.506989247311828,3353.7666666666664,1.5,51.63420467185762,64.0,16.0,0.0,596.3507,436.3661,0.1752512458559523,0.16148195099893073,0.026667395995053106
Los Angeles,2008-01-01,6.145,63.36559139784946,4.747849462365592,3533.316666666667,2.0,50.63817204301075,64.0,27.0,1.25,232.6409,104.555,0.1540808782856591,0.14330425079960568,-0.018177700199325048
Los Angeles,2008-02-01,1.0516666666666667,63.26354679802955,4.521264367816092,3147.616666666667,2.0,52.68390804597701,69.0,30.0,1.15,333.7383,220.9336,0.2259852881523001,0.20374483756624578,0.0604405867666401
Los Angeles,2008-03-01,0.1083333333333333,54.392473118279575,4.852688172043011,3611.7833333333338,2.1666666666666665,57.186021505376345,69.0,33.0,1.0,454.7342,310.9813,0.2568014638094319,0.22856997267011098,0.024825135103865192
Los Angeles,2008-04-01,0.0316666666666666,53.93888888888889,4.999444444444444,3599.2333333333336,2.0,61.57388888888889,70.5,41.0,8.41,795.5424,469.7579,0.1232647026285273,0.11623935824683614,-0.11233061442327484
Los Angeles,2008-05-01,0.5533333333333333,61.6020022246941,5.101612903225806,3795.3,1.8333333333333333,65.76881720430107,72.0,42.0,9.62,1234.8847,499.6155,0.1335367611809046,0.12534262200629898,0.00910326375946284
Los Angeles,2008-06-01,0.0233333333333333,57.47387057387058,4.842777777777777,3485.7333333333336,0.8333333333333334,71.33222222222223,85.5,52.0,23.96,2619.9411,417.1048,0.2054411710475455,0.18684561699002927,0.0615029949837303
Los Angeles,2008-07-01,0.0,61.61827956989248,4.705376344086021,3500.083333333333,0.8333333333333334,75.18333333333334,91.0,46.0,23.12,3369.1898,943.7131,0.2362573467046774,0.21208854667094074,0.025242929680911463
Los Angeles,2008-08-01,0.0016666666666666,61.56989247311827,4.490860215053764,3340.433333333333,0.6666666666666666,75.15645161290323,68.0,43.0,5.46,2770.1325,409.2792,0.2465294052570546,0.22036321396159686,0.008274667290656124
Los Angeles,2008-09-01,0.0283333333333333,61.0,3.862222222222222,2781.083333333333,0.0,72.51388888888889,71.0,45.5,200.13,559.4968,218.7231,0.2465294052570546,0.22036321396159686,0.0
Los Angeles,2008-10-01,0.0333333333333333,44.892473118279575,4.2424731182795705,3155.15,1.1666666666666667,65.16935483870968,65.0,49.0,445.5,295.6117,83.8086,0.1746249953904137,0.1609489437967874,-0.05941427016480946
Los Angeles,2008-11-01,1.24,57.87222222222223,3.942222222222222,2840.133333333333,0.8333333333333334,59.98833333333334,71.5,42.0,7.4,319.4995,268.3996,0.2157132295999228,0.1953309248103747,0.034381981013587304
Los Angeles,2008-12-01,1.5133333333333334,63.86783154121864,4.016129032258065,2986.6,1.3333333333333333,53.06077956989248,63.0,33.0,1.0,353.4262,112.4158,0.2670735223618092,0.23670992835454124,0.04137900354416654
Los Angeles,2009-01-01,0.2083333333333333,49.364849833147936,4.015591397849462,2987.65,1.0,52.05483870967741,64.0,40.0,1.0,9.4045,0.0,0.2043443611173549,0.18593532020943265,-0.05077460814510859
Los Angeles,2009-02-01,3.1183333333333336,64.37896825396825,4.192261904761905,2816.6,0.3333333333333333,52.216895943562605,60.5,28.5,0.0,176.5156,98.6821,0.1123893986145452,0.10651031314037343,-0.07942500706905922
Los Angeles,2009-03-01,1.135,61.51612903225807,4.536559139784946,3374.966666666667,1.1666666666666667,57.90997849462366,66.0,39.0,0.1,356.0832,165.3067,0.2145615791732227,0.19438317148737827,0.08787285834700484
Los Angeles,2009-04-01,0.1033333333333333,55.50555555555555,5.247777777777778,3778.216666666666,2.1666666666666665,60.56222222222223,65.5,43.5,5.2,709.5621,105.6795,0.1634754888938839,0.15141163683773085,-0.042971534649647425
Los Angeles,2009-05-01,0.11,62.72043010752689,5.008064516129032,3728.066666666667,1.6666666666666667,67.96182795698924,85.0,44.0,83.14999999999999,961.4235,431.5079,0.1634754888938839,0.15141163683773085,0.0
Los Angeles,2009-06-01,0.04,66.90555555555555,5.036111111111111,3624.216666666666,2.333333333333333,68.94611111111111,67.5,36.0,51.02,3721.6853,6754.1869,0.1226066166704129,0.11565331756739555,-0.03575831927033529
Los Angeles,2009-07-01,0.0,56.26881720430108,4.667204301075269,3472.7166666666667,0.5,74.53728878648234,77.0,44.0,17.27,2249.1719,27510.9542,0.1430410527821485,0.13369230086247763,0.01803898329508208
Los Angeles,2009-08-01,0.0,54.82693733778272,4.305376344086022,3201.816666666667,0.3333333333333333,72.94544802867382,84.0,42.0,2024.22,1338.352,22885.8975,0.1839099250056194,0.16882245671446136,0.03513015585198373
Los Angeles,2009-09-01,0.0116666666666666,55.92222222222222,4.116666666666666,2960.633333333333,0.6666666666666666,72.06611111111111,82.0,45.5,376.91,353.4085,5612.59,0.1226066166704129,0.11565331756739555,-0.05316913914706581
Los Angeles,2009-10-01,0.58,56.849641577060936,4.221264367816092,3110.35,1.0,64.47081342094783,68.0,43.0,7.22,251.829,120.0974,0.1123893986145452,0.10651031314037343,-0.009143004427022122
Los Angeles,2009-11-01,0.0133333333333333,51.59444444444444,3.8166666666666655,2751.683333333333,0.1666666666666666,57.21933333333334,76.5,46.5,2.47,304.1338,88.6914,0.2145615791732227,0.19438317148737827,0.08787285834700484
Los Angeles,2009-12-01,2.3016666666666663,61.65053763440861,3.7672043010752687,2800.083333333333,1.1666666666666667,50.6941935483871,69.0,33.0,1.21,209.7523,90.9337,0.2247787972290904,0.2027602540007601,0.008377082513381817
Los Angeles,2010-01-01,5.243333333333333,61.5753653156879,3.584175627240144,2648.083333333333,0.5,51.14732181055874,71.0,29.0,0.01,172.5965,74.4351,0.1323455738397187,0.12429121043694241,-0.07846904356381768
Los Angeles,2010-02-01,5.1466666666666665,68.382326007326,3.7571428571428567,2525.8,0.6666666666666666,53.833333333333336,63.5,29.0,0.1,233.7633,182.3556,0.1221651450828172,0.11525998440024755,-0.009031226036694859
Los Angeles,2010-03-01,1.87,57.9247311827957,4.209139784946236,3130.6,1.6666666666666667,56.7483870967742,59.0,32.0,0.1,526.2769,375.8283,0.1018042875690144,0.09694909747113879,-0.01831088692910876
Los Angeles,2010-04-01,11.101666666666668,63.09059829059829,4.441666666666666,3198.066666666666,1.6666666666666667,59.66944444444445,63.5,31.0,1.5699999999999998,445.1387,1790.3472,0.0916238588121129,0.08766636634836261,-0.00928273112277618
Los Angeles,2010-05-01,13.458333333333336,59.90860215053763,4.752105734767025,3301.8,2.333333333333333,64.33539426523298,64.0,33.0,9.86,1221.9256,4991.5038,0.1018042875690144,0.09694909747113879,0.00928273112277618
Los Angeles,2010-06-01,4.0616666666666665,64.59137931034483,4.507701149425287,3229.25,0.6666666666666666,70.90095785440613,77.0,37.0,14.03,2826.2402,14961.1814,0.2036085751380288,0.18532419032300687,0.08837509285186808
Los Angeles,2010-07-01,7.488333333333333,62.701028517999056,4.462365591397849,3320.0333333333333,0.5,73.21116121086922,76.0,36.0,15.06,1388.1801,14039.6586,0.1934281463811273,0.1768299608630221,-0.008494229459984765
Los Angeles,2010-08-01,0.0349999999999999,56.24193548387097,4.212365591397849,3134.316666666667,0.3333333333333333,71.91362007168459,74.0,38.0,91.4,1439.3648,8584.7418,0.2341498614087331,0.2103823617146506,0.0335524008516285
Los Angeles,2010-09-01,0.0249999999999999,59.145593869731805,3.601111111111111,2593.733333333333,0.3333333333333333,68.94789682539682,75.5,38.0,9.82,315.1633,213.7939,0.2748715764363388,0.24284544917369424,0.03246308745904364
Los Angeles,2010-10-01,1.2533333333333332,69.784229390681,3.424193548387097,2550.4500000000003,0.6666666666666666,65.74995864350703,69.0,31.0,1.8,255.3216,152.7936,0.3359541489777475,0.2896457548980876,0.04680030572439334
Los Angeles,2010-11-01,0.7999999999999999,58.67733918128655,4.199529914529914,2955.9833333333336,1.0,56.29944444444445,64.0,29.5,3.37,292.8889,134.0643,0.3257737202208461,0.2819962288010072,-0.007649526097080361
Los Angeles,2010-12-01,7.296666666666667,73.64413722478238,3.2435483870967743,2414.9,0.6666666666666666,53.00389784946236,72.0,28.0,1.11,240.5797,105.6351,0.3868562927622547,0.3270395258438541,0.045043297042846875
Los Angeles,2011-01-01,0.6483333333333333,57.96881720430108,3.511827956989247,2613.9333333333334,0.8333333333333334,52.0068356374808,71.0,33.0,0.1,0.0,0.0,0.2328094984655829,0.20929570978446918,-0.11774381605938491
Los Angeles,2011-02-01,2.393333333333333,63.468253968253975,4.244751082251082,2784.4666666666667,1.3333333333333333,52.3061507936508,65.5,25.5,2.01,2.0627,0.0,0.2328094984655829,0.20929570978446918,0.0
Los Angeles,2011-03-01,2.605714285714286,68.49907834101383,4.3664055299539175,2867.2285714285717,1.2857142857142858,56.057004608294925,64.0,25.0,0.1,8.7886,0.0,0.1720765858223874,0.1587770352846824,-0.05051867449978678
Los Angeles,2011-04-01,0.06,63.94975369458128,4.752380952380952,3422.6142857142854,2.142857142857143,61.83095238095238,63.5,30.5,21.52,12.2918,2.125,0.1720765858223874,0.1587770352846824,0.0
Los Angeles,2011-05-01,0.3228571428571429,63.18466020445998,5.006484529295589,3689.428571428571,2.0,65.05758722843976,63.0,33.0,9.2,47.147,0.0,0.2935424111087785,0.2573845099756118,0.0986074746909294
Los Angeles,2011-06-01,0.1614285714285714,65.04799223764742,4.643546798029556,3323.128571428572,1.2857142857142858,68.9892787672098,77.0,33.5,424.0,47.8681,0.0,0.3441531716447748,0.29576420260481323,0.038379692629201434
